"soil";"prof_super";"prof_infer";"bd";"oc";"ph";"clay";"silt";"sand";"crs_name";"crs_code";"X";"Y"
"HarmonyPointI05";40;70;NA;11,69;4,48;11,95;24,75;63,3;"south pole stereographic";"ESRI:102021";-2708429,341;1614515,243
"HarmonyPointI05";5;40;NA;12,47;4,56;19,6;24,53;55,9;"south pole stereographic";"ESRI:102021";-2708429,341;1614515,243
"HarmonyPointI05";0;5;NA;15,2;4,6;22,72;27,58;49,78;"south pole stereographic";"ESRI:102021";-2708429,341;1614515,243
"HarmonyPointI06";50;80;NA;6,04;4,42;7,1;21;71,9;"south pole stereographic";"ESRI:102021";-2708696,027;1614696,86
"HarmonyPointI06";30;50;NA;12,86;4,39;13,3;23,7;63;"south pole stereographic";"ESRI:102021";-2708696,027;1614696,86
"HarmonyPointI06";5;30;NA;17,92;4,49;14,7;20,6;64,8;"south pole stereographic";"ESRI:102021";-2708696,027;1614696,86
"HarmonyPointI06";0;5;NA;18,31;4,56;22,92;27,31;49,86;"south pole stereographic";"ESRI:102021";-2708696,027;1614696,86
"HarmonyPointI07";25;40;NA;13,25;4,02;10,55;21,58;67,9;"south pole stereographic";"ESRI:102021";-2708725,307;1614691,201
"HarmonyPointI07";40;55;NA;14,41;4,56;16,9;28,6;54,5;"south pole stereographic";"ESRI:102021";-2708725,307;1614691,201
"HarmonyPointI07";55;70;NA;22,6;4,49;16,8;28,5;54,7;"south pole stereographic";"ESRI:102021";-2708725,307;1614691,201
"HarmonyPointI07";15;25;NA;24,15;3,97;14;22,15;63,9;"south pole stereographic";"ESRI:102021";-2708725,307;1614691,201
"HarmonyPointI07";0;15;NA;44,41;4,33;22,53;27,85;49,7;"south pole stereographic";"ESRI:102021";-2708725,307;1614691,201
"HarmonyPointI08";35;50;NA;11,49;4,59;24,1;25,3;50,6;"south pole stereographic";"ESRI:102021";-2710000,584;1614172,181
"HarmonyPointI08";8;22;NA;12,86;4,5;27,4;21,5;51,1;"south pole stereographic";"ESRI:102021";-2710000,584;1614172,181
"HarmonyPointI08";22;35;NA;14,03;4,67;25,2;26,9;47,9;"south pole stereographic";"ESRI:102021";-2710000,584;1614172,181
"HarmonyPointI08";0;8;NA;43,64;4,5;23,31;26,76;50,01;"south pole stereographic";"ESRI:102021";-2710000,584;1614172,181
"HarmonyPointI09b";0;40;NA;15,97;4,44;15,3;10,9;73,8;"south pole stereographic";"ESRI:102021";-2709178,832;1613936,364
"HarmonyPointI09c";10;35;NA;4,09;4,75;16,1;20,9;63;"south pole stereographic";"ESRI:102021";-2709178,832;1613936,364
"HarmonyPointI09c";0;10;NA;11,3;5,05;16,5;21,4;62,1;"south pole stereographic";"ESRI:102021";-2709178,832;1613936,364
"HarmonyPointI09c";35;45;NA;15,59;4,44;18,8;21,3;59,9;"south pole stereographic";"ESRI:102021";-2709178,832;1613936,364
"HarmonyPointI09e";18;40;NA;4,91;5,1;21,6;12,3;66,1;"south pole stereographic";"ESRI:102021";-2709178,832;1613936,364
"HarmonyPointI09e";0;18;1,1322;12,47;5,02;15,6;20,8;63,6;"south pole stereographic";"ESRI:102021";-2709178,832;1613936,364
"HarmonyPointI10b";23;41;NA;6,62;4,87;18,6;21;60,4;"south pole stereographic";"ESRI:102021";-2709305,979;1613775,931
"HarmonyPointI10b";52;55;NA;7,79;4,48;27,7;31,6;40,6;"south pole stereographic";"ESRI:102021";-2709305,979;1613775,931
"HarmonyPointI10b";6;23;NA;11,69;4,4;18,5;14;67,5;"south pole stereographic";"ESRI:102021";-2709305,979;1613775,931
"HarmonyPointI10c";6;21;NA;2,65;5,65;25,4;24,5;50,1;"south pole stereographic";"ESRI:102021";-2709305,979;1613775,931
"HarmonyPointI10c";53;77;NA;3,66;5,58;20,5;30,4;49,1;"south pole stereographic";"ESRI:102021";-2709305,979;1613775,931
"HarmonyPointI10c";21;53;NA;4,21;5;31,9;28,3;39,7;"south pole stereographic";"ESRI:102021";-2709305,979;1613775,931
"HarmonyPointI10c";0;6;NA;9,55;5,1;25,8;26,2;48;"south pole stereographic";"ESRI:102021";-2709305,979;1613775,931
"HarmonyPointI10e";23;41;NA;2,34;5,82;19,2;17,5;63,2;"south pole stereographic";"ESRI:102021";-2709305,979;1613775,931
"HarmonyPointI10e";0;6;NA;3,43;5,66;23,8;15,4;60,7;"south pole stereographic";"ESRI:102021";-2709305,979;1613775,931
"HarmonyPointI11b";20;40;NA;2,73;5,37;17,9;21,9;60,3;"south pole stereographic";"ESRI:102021";-2708928,287;1614306,317
"HarmonyPointI11b";0;20;1,1716;2,73;5,38;21,3;27,1;51,6;"south pole stereographic";"ESRI:102021";-2708928,287;1614306,317
"HarmonyPointI11c";20;30;1,2392;0,23;5,18;31,6;29,2;39,2;"south pole stereographic";"ESRI:102021";-2708928,287;1614306,317
"HarmonyPointI11c";30;40;NA;0,39;5,37;25,3;27,1;47,6;"south pole stereographic";"ESRI:102021";-2708928,287;1614306,317
"HarmonyPointI11c";0;10;NA;1,95;5,62;23,3;27,7;49;"south pole stereographic";"ESRI:102021";-2708928,287;1614306,317
"HarmonyPointI11c";10;20;NA;3,11;5,6;23,5;24,2;52,3;"south pole stereographic";"ESRI:102021";-2708928,287;1614306,317
"HarmonyPointI12b";0;30;NA;1,17;5,8;16,2;12,5;71,3;"south pole stereographic";"ESRI:102021";-2708770,622;1614365,125
"HarmonyPointI12c";0;15;NA;0,93;6,79;25,5;28,2;46,3;"south pole stereographic";"ESRI:102021";-2708770,622;1614365,125
"HarmonyPointI12c";15;20;NA;1,48;6,7;18,5;28,5;53;"south pole stereographic";"ESRI:102021";-2708770,622;1614365,125
"HarmonyPointI12c";20;25;NA;1,72;6,64;20,2;35,6;44,2;"south pole stereographic";"ESRI:102021";-2708770,622;1614365,125
"HarmonyPointI13";4;70;NA;0,16;5,48;7,1;3,9;89;"south pole stereographic";"ESRI:102021";-2709901,73;1614638,446
"HarmonyPointI13";0;4;NA;7,4;5;19;33,1;47,8;"south pole stereographic";"ESRI:102021";-2709901,73;1614638,446
"HarmonyPointI14";7;33;NA;0,78;3,95;9,6;7,6;82,8;"south pole stereographic";"ESRI:102021";-2710096,413;1614399,07
"HarmonyPointI14";33;47;NA;2,49;3,94;20,2;15,4;64,4;"south pole stereographic";"ESRI:102021";-2710096,413;1614399,07
"HarmonyPointI14";0;7;NA;4,68;4,05;15,8;11,3;73;"south pole stereographic";"ESRI:102021";-2710096,413;1614399,07
"HarmonyPointI15";19;30;NA;0,39;4,58;9,1;1,3;89,7;"south pole stereographic";"ESRI:102021";-2710191,321;1614278,447
"HarmonyPointI15";2;19;NA;1,56;4,5;12,2;1,2;86,5;"south pole stereographic";"ESRI:102021";-2710191,321;1614278,447
"HarmonyPointI15";0;2;NA;6,24;5,77;17,4;9,2;73,3;"south pole stereographic";"ESRI:102021";-2710191,321;1614278,447
"HarmonyPointI16";21;50;NA;3,82;4,14;19,7;14,9;65,4;"south pole stereographic";"ESRI:102021";-2709928,234;1614191,251
"HarmonyPointI16";7;21;NA;6,62;4,25;18,3;29,2;52,5;"south pole stereographic";"ESRI:102021";-2709928,234;1614191,251
"HarmonyPointI16";0;7;NA;44,41;4,02;20,25;28,8;51;"south pole stereographic";"ESRI:102021";-2709928,234;1614191,251
"HarmonyPointI17";42;60;NA;2,02;5,44;8,3;23,2;68,5;"south pole stereographic";"ESRI:102021";-2709057,697;1614390,808
"HarmonyPointI17";0;42;NA;2,34;5,35;12,4;14,5;73,1;"south pole stereographic";"ESRI:102021";-2709057,697;1614390,808
"HarmonyPointI18";22;28;NA;21,04;4,55;22,8;36,8;40,4;"south pole stereographic";"ESRI:102021";-2709348,253;1614016,309
"HarmonyPointI18";0;12;NA;21,04;4,95;24,8;26,9;48,4;"south pole stereographic";"ESRI:102021";-2709348,253;1614016,309
"HarmonyPointI18";28;55;NA;25,32;4,93;27,5;38,1;34,4;"south pole stereographic";"ESRI:102021";-2709348,253;1614016,309
"HarmonyPointI18";12;22;NA;25,71;4,9;25,03;33,93;41,07;"south pole stereographic";"ESRI:102021";-2709348,253;1614016,309
"HarmonyPointI19";0;15;NA;8,96;4,65;22;22;56,1;"south pole stereographic";"ESRI:102021";-2709320,406;1614008,492
"HarmonyPointI20";25;30;NA;16,17;3,75;19;28,2;52,8;"south pole stereographic";"ESRI:102021";-2709346,919;1614045,727
"HarmonyPointI20";10;20;NA;27,27;4,16;24,1;25,68;50,33;"south pole stereographic";"ESRI:102021";-2709346,919;1614045,727
"HarmonyPointI20";20;25;NA;28,05;3,86;22,9;32,5;44,7;"south pole stereographic";"ESRI:102021";-2709346,919;1614045,727
"HarmonyPointI20";0;10;NA;38,96;4,45;23,4;24,45;52,25;"south pole stereographic";"ESRI:102021";-2709346,919;1614045,727
"HarmonyPointI21";16;55;NA;2,02;3,95;20;18;62;"south pole stereographic";"ESRI:102021";-2709913,77;1614152,934
"HarmonyPointI21";3;6;NA;5,85;4,4;15,7;30,7;53,6;"south pole stereographic";"ESRI:102021";-2709913,77;1614152,934
"HarmonyPointI21";6;16;NA;9,74;4,02;19,8;29,5;50,8;"south pole stereographic";"ESRI:102021";-2709913,77;1614152,934
"HarmonyPointI21";0;3;NA;19,48;4,44;21;18,9;60,1;"south pole stereographic";"ESRI:102021";-2709913,77;1614152,934
"HarmonyPointI22";6;40;NA;4,05;3,65;21,3;32,2;46,5;"south pole stereographic";"ESRI:102021";-2709876,695;1613992,848
"HarmonyPointI22";3;6;NA;5,92;4,07;17,8;27,5;54,8;"south pole stereographic";"ESRI:102021";-2709876,695;1613992,848
"HarmonyPointI22";0;3;NA;10,91;4,41;15,5;16,5;68;"south pole stereographic";"ESRI:102021";-2709876,695;1613992,848
"HarmonyPointI23";16;30;NA;3,11;4,62;27,8;21,6;50,6;"south pole stereographic";"ESRI:102021";-2709683,642;1614083,148
"HarmonyPointI23";5;16;NA;4,29;4,6;20,1;26;53,8;"south pole stereographic";"ESRI:102021";-2709683,642;1614083,148
"HarmonyPointI23";0;5;NA;5,06;4,13;19,3;15,3;65,4;"south pole stereographic";"ESRI:102021";-2709683,642;1614083,148
"HarmonyPointI24";0;20;NA;6,82;5,7;14,3;27,6;58,2;"south pole stereographic";"ESRI:102021";-2709428,326;1614056,453
"HarmonyPointP1";0;10;1,154;1,22;5,48;30;28;42;"south pole stereographic";"ESRI:102021";-2708502,148;1613935,113
"HarmonyPointP2";0;10;1,2994;1,78;6,24;23;28;49;"south pole stereographic";"ESRI:102021";-2708500,959;1613939,394
"HarmonyPointP3";0;10;0,5184;9,33;5,72;18;34;57;"south pole stereographic";"ESRI:102021";-2708497,757;1613928,504
"HarmonyPointW01";2;6;NA;4,3;4,5;6;4;90;"south pole stereographic";"ESRI:102021";-2707852,73;1614106,539
"HarmonyPointW01";6;58;NA;6,2;5,6;6;2;92;"south pole stereographic";"ESRI:102021";-2707852,73;1614106,539
"HarmonyPointW01";0;2;NA;7,3;4,4;9;1;90;"south pole stereographic";"ESRI:102021";-2707852,73;1614106,539
"HarmonyPointW01";58;90;NA;7,3;5,8;14;6;80;"south pole stereographic";"ESRI:102021";-2707852,73;1614106,539
"HarmonyPointW02";60;80;NA;3,6;4;9;2;89;"south pole stereographic";"ESRI:102021";-2707799,56;1614002,961
"HarmonyPointW02";80;100;NA;4,8;3,8;12;7;81;"south pole stereographic";"ESRI:102021";-2707799,56;1614002,961
"HarmonyPointW02";26;60;NA;4,9;3,9;19;14;67;"south pole stereographic";"ESRI:102021";-2707799,56;1614002,961
"HarmonyPointW02";0;2;NA;5;4,6;12;14;74;"south pole stereographic";"ESRI:102021";-2707799,56;1614002,961
"HarmonyPointW02";2;18;NA;5,7;4,8;16;17;67;"south pole stereographic";"ESRI:102021";-2707799,56;1614002,961
"HarmonyPointW02";18;26;NA;6,7;4;17;17;66;"south pole stereographic";"ESRI:102021";-2707799,56;1614002,961
"HarmonyPointW03";0;5;NA;5,1;4,6;13;22;65;"south pole stereographic";"ESRI:102021";-2707749,601;1613694,571
"HarmonyPointW03";5;15;NA;5,3;4,1;22;35;43;"south pole stereographic";"ESRI:102021";-2707749,601;1613694,571
"HarmonyPointW03";15;20;NA;5,3;3,6;22;35;43;"south pole stereographic";"ESRI:102021";-2707749,601;1613694,571
"HarmonyPointW03";20;65;NA;5,65;3,5;22;35;43;"south pole stereographic";"ESRI:102021";-2707749,601;1613694,571
"HarmonyPointW03";65;70;NA;6;3,4;17;12;71;"south pole stereographic";"ESRI:102021";-2707749,601;1613694,571
"HarmonyPointW04";17;27;NA;2;3,9;14,5;11,5;74;"south pole stereographic";"ESRI:102021";-2707665,374;1613835,924
"HarmonyPointW04";27;70;NA;2;4,05;13,25;11,25;75,5;"south pole stereographic";"ESRI:102021";-2707665,374;1613835,924
"HarmonyPointW04";0;17;NA;2,12;4,2;12;11;77;"south pole stereographic";"ESRI:102021";-2707665,374;1613835,924
"HarmonyPointW05";3;8;NA;9,5;4,2;15;6;79;"south pole stereographic";"ESRI:102021";-2707643,108;1614335,017
"HarmonyPointW05";18;50;NA;10;4,7;9;2;89;"south pole stereographic";"ESRI:102021";-2707643,108;1614335,017
"HarmonyPointW05";8;18;NA;12,2;4,4;10;3;87;"south pole stereographic";"ESRI:102021";-2707643,108;1614335,017
"HarmonyPointW06";55;65;NA;2;4,3;11;10;79;"south pole stereographic";"ESRI:102021";-2707759,374;1613963,238
"HarmonyPointW06";45;55;NA;2,7;3,9;5;2;93;"south pole stereographic";"ESRI:102021";-2707759,374;1613963,238
"HarmonyPointW06";0;25;NA;5,6;4,1;13;14;73;"south pole stereographic";"ESRI:102021";-2707759,374;1613963,238
"HarmonyPointW06";25;45;NA;6,4;4,5;10;8;82;"south pole stereographic";"ESRI:102021";-2707759,374;1613963,238
"HarmonyPointW07";4;60;NA;1;4,3;13;7;80;"south pole stereographic";"ESRI:102021";-2707712,108;1613892,472
"HarmonyPointW07";0;4;NA;1,06;4,4;12;2;86;"south pole stereographic";"ESRI:102021";-2707712,108;1613892,472
"HarmonyPointW08";40;54;NA;4,4;5,1;18;13;69;"south pole stereographic";"ESRI:102021";-2707761,607;1614597,933
"HarmonyPointW08";12;40;NA;5,7;4,7;18;10;72;"south pole stereographic";"ESRI:102021";-2707761,607;1614597,933
"HarmonyPointW08";0;12;NA;9,1;4,2;17;7;76;"south pole stereographic";"ESRI:102021";-2707761,607;1614597,933
"HarmonyPointW09";65;70;NA;1;4,5;24;20;56;"south pole stereographic";"ESRI:102021";-2708020,923;1614624,698
"HarmonyPointW09";29;65;NA;1,1;4,3;26;26;48;"south pole stereographic";"ESRI:102021";-2708020,923;1614624,698
"HarmonyPointW09";11;29;NA;4,8;4,4;22;14;64;"south pole stereographic";"ESRI:102021";-2708020,923;1614624,698
"HarmonyPointW09";8;11;NA;7,4;4,8;20;16;64;"south pole stereographic";"ESRI:102021";-2708020,923;1614624,698
"HarmonyPointW09";1;8;NA;10,4;5,1;19;13;68;"south pole stereographic";"ESRI:102021";-2708020,923;1614624,698
"HarmonyPointW10";26;50;NA;5;4,7;15;15;70;"south pole stereographic";"ESRI:102021";-2707800,747;1614301,43
"HarmonyPointW10";17;26;NA;12;5,6;20;24;56;"south pole stereographic";"ESRI:102021";-2707800,747;1614301,43
"HarmonyPointW10";0;2;NA;12,65;4,4;20,5;21,5;58;"south pole stereographic";"ESRI:102021";-2707800,747;1614301,43
"HarmonyPointW10";2;17;NA;13,3;4,3;21;19;60;"south pole stereographic";"ESRI:102021";-2707800,747;1614301,43
"HarmonyPointW11";12;15;NA;5,3;4,8;22;22;56;"south pole stereographic";"ESRI:102021";-2708110,526;1613577,281
"HarmonyPointW11";0;4;NA;7,2;4,6;20,5;18;61,5;"south pole stereographic";"ESRI:102021";-2708110,526;1613577,281
"HarmonyPointW11";4;12;NA;9,1;4,8;19;14;67;"south pole stereographic";"ESRI:102021";-2708110,526;1613577,281
"HarmonyPointW12";37;66;NA;1,3;4,8;7;12;81;"south pole stereographic";"ESRI:102021";-2708395,671;1613509,64
"HarmonyPointW12";66;96;NA;1,5;4,7;7;9;84;"south pole stereographic";"ESRI:102021";-2708395,671;1613509,64
"HarmonyPointW12";17;37;NA;3,5;5,1;13;18;69;"south pole stereographic";"ESRI:102021";-2708395,671;1613509,64
"HarmonyPointW12";14;17;NA;5,8;4,6;13;35;52;"south pole stereographic";"ESRI:102021";-2708395,671;1613509,64
"HarmonyPointW12";0;14;NA;14,9;4,3;22;10;68;"south pole stereographic";"ESRI:102021";-2708395,671;1613509,64
"HarmonyPointW13";44;74;NA;5,4;3,5;9;14;77;"south pole stereographic";"ESRI:102021";-2708705,817;1613237,322
"HarmonyPointW13";20;44;NA;10,6;3,4;14;20;66;"south pole stereographic";"ESRI:102021";-2708705,817;1613237,322
"HarmonyPointW13";0;20;NA;13,1;3,9;25;16;59;"south pole stereographic";"ESRI:102021";-2708705,817;1613237,322
"HarmonyPointW14";0;30;1,1814;8,7;5,3;20;25;55;"south pole stereographic";"ESRI:102021";-2708687,979;1613642,128
"HarmonyPointW15";11;38;NA;11;4,3;19;21;60;"south pole stereographic";"ESRI:102021";-2708435,412;1614078,889
"HarmonyPointW15";5;11;NA;11,8;4,5;17;24;59;"south pole stereographic";"ESRI:102021";-2708435,412;1614078,889
"HarmonyPointW15";0;5;NA;13,1;4,4;22;19;59;"south pole stereographic";"ESRI:102021";-2708435,412;1614078,889
"HarmonyPointW16";0;20;NA;11,7;4,6;22;19;59;"south pole stereographic";"ESRI:102021";-2708261,699;1614552,492
"HarmonyPointW16";24;38;NA;14,4;4,7;76;1;23;"south pole stereographic";"ESRI:102021";-2708261,699;1614552,492
"HarmonyPointW16";38;58;NA;14,7;4,7;34;25;41;"south pole stereographic";"ESRI:102021";-2708261,699;1614552,492
"HarmonyPointW16";20;24;NA;14,9;4,6;63;10;27;"south pole stereographic";"ESRI:102021";-2708261,699;1614552,492
"HarmonyPointW17";0;22;NA;5,6;5,95;20;29,5;50,5;"south pole stereographic";"ESRI:102021";-2708543,361;1614083,982
"HarmonyPointW18";0;8;NA;2,6;7;17;32;51;"south pole stereographic";"ESRI:102021";-2709171,321;1613970,64
"HarmonyPointW18";8;26;NA;2,62;6,8;17;34;49;"south pole stereographic";"ESRI:102021";-2709171,321;1613970,64
"HarmonyPointW18";26;56;NA;3,3;5,9;16;31;53;"south pole stereographic";"ESRI:102021";-2709171,321;1613970,64
"HarmonyPointW19";20;28;NA;9,9;5,9;18;19;63;"south pole stereographic";"ESRI:102021";-2708373,92;1614378,679
"HarmonyPointW19";4;20;NA;10,5;5,9;18;21;61;"south pole stereographic";"ESRI:102021";-2708373,92;1614378,679
"HarmonyPointW19";0;4;NA;20,1;5,4;40;49;11;"south pole stereographic";"ESRI:102021";-2708373,92;1614378,679
"HarmonyPointW20";33;36;NA;9,1;4,7;18,67;20,67;60,67;"south pole stereographic";"ESRI:102021";-2708377,748;1613387,107
"HarmonyPointW20";18;30;NA;11,4;4,7;21;22;57;"south pole stereographic";"ESRI:102021";-2708377,748;1613387,107
"HarmonyPointW20";30;33;NA;11,9;4,8;15;18;67;"south pole stereographic";"ESRI:102021";-2708377,748;1613387,107
"HarmonyPointW20";10;18;NA;12,4;4,7;20;22;58;"south pole stereographic";"ESRI:102021";-2708377,748;1613387,107
"HarmonyPointW20";0;10;NA;26,4;4,9;57;32;11;"south pole stereographic";"ESRI:102021";-2708377,748;1613387,107
"HarmonyPointW21";40;64;NA;4,8;4,1;9;12;79;"south pole stereographic";"ESRI:102021";-2709158,669;1613658,487
"HarmonyPointW21";3;28;NA;11,7;4,3;17;13;70;"south pole stereographic";"ESRI:102021";-2709158,669;1613658,487
"HarmonyPointW21";0;3;NA;12,1;4,7;50;4;46;"south pole stereographic";"ESRI:102021";-2709158,669;1613658,487
"HarmonyPointW21";28;40;NA;15,5;4,4;17;23;60;"south pole stereographic";"ESRI:102021";-2709158,669;1613658,487
"HarmonyPointW22";20;32;NA;9,3;5,6;22;12;13,1;"south pole stereographic";"ESRI:102021";-2708761,716;1614059,162
"HarmonyPointW22";1;20;NA;10,1;4,9;17;16;20,5;"south pole stereographic";"ESRI:102021";-2708761,716;1614059,162
"HarmonyPointW22";0;1;NA;24,1;5,25;19,5;14;66,5;"south pole stereographic";"ESRI:102021";-2708761,716;1614059,162
"HarmonyPointW23";30;50;NA;7;5,5;13;9;78;"south pole stereographic";"ESRI:102021";-2708876,704;1612957,437
"HarmonyPointW23";25;30;NA;7,8;5,3;20;23;57;"south pole stereographic";"ESRI:102021";-2708876,704;1612957,437
"HarmonyPointW23";1;25;NA;9,7;4,7;20;26;54;"south pole stereographic";"ESRI:102021";-2708876,704;1612957,437
"HarmonyPointW23";0;1;NA;10,8;5;13;22;65;"south pole stereographic";"ESRI:102021";-2708876,704;1612957,437
"HarmonyPointW24";50;55;NA;2,4;7,4;11;13;76;"south pole stereographic";"ESRI:102021";-2708927,699;1613236,212
"HarmonyPointW24";38;50;NA;3,7;7;8;13;79;"south pole stereographic";"ESRI:102021";-2708927,699;1613236,212
"HarmonyPointW24";0;3;NA;8;4;31;11;58;"south pole stereographic";"ESRI:102021";-2708927,699;1613236,212
"HarmonyPointW24";18;38;NA;8,4;5,6;11;16;73;"south pole stereographic";"ESRI:102021";-2708927,699;1613236,212
"HarmonyPointW24";3;18;NA;9;4,1;14;10;76;"south pole stereographic";"ESRI:102021";-2708927,699;1613236,212
"HarmonyPointW25";18;38;NA;2,1;4,5;13;15;72;"south pole stereographic";"ESRI:102021";-2709234,475;1613772,836
"HarmonyPointW25";38;72;NA;2,5;4,9;3;8;89;"south pole stereographic";"ESRI:102021";-2709234,475;1613772,836
"HarmonyPointW25";0;18;NA;11,1;7,6;19;23;58;"south pole stereographic";"ESRI:102021";-2709234,475;1613772,836
"HarmonyPointW26";20;70;NA;5;5;12;6;82;"south pole stereographic";"ESRI:102021";-2708095,922;1613373,626
"HarmonyPointW26";12;20;NA;9,1;4,8;14;10;76;"south pole stereographic";"ESRI:102021";-2708095,922;1613373,626
"HarmonyPointW26";0;12;NA;10,1;4,3;19;22;59;"south pole stereographic";"ESRI:102021";-2708095,922;1613373,626
"HopeBay01";90;130;NA;1,13;4,89;3;6;91;"south pole stereographic";"ESRI:102021";-2535426,152;1646513,66
"HopeBay01";50;90;1,1928;1,28;4,73;6;13;81;"south pole stereographic";"ESRI:102021";-2535426,152;1646513,66
"HopeBay01";8;30;NA;7,53;4,05;20;26;54;"south pole stereographic";"ESRI:102021";-2535426,152;1646513,66
"HopeBay01";30;50;NA;7,65;4,42;20;27;53;"south pole stereographic";"ESRI:102021";-2535426,152;1646513,66
"HopeBay01";0;8;NA;12,56;4,66;17;21;62;"south pole stereographic";"ESRI:102021";-2535426,152;1646513,66
"HopeBay02";160;210;NA;0,3;6,95;20;30;50;"south pole stereographic";"ESRI:102021";-2535474,1;1646602,732
"HopeBay02";120;160;1,4018;0,38;5,4;24;29;47;"south pole stereographic";"ESRI:102021";-2535474,1;1646602,732
"HopeBay02";55;120;NA;0,38;4,92;18;34;48;"south pole stereographic";"ESRI:102021";-2535474,1;1646602,732
"HopeBay02";25;40;NA;0,67;4,48;9;29;62;"south pole stereographic";"ESRI:102021";-2535474,1;1646602,732
"HopeBay02";40;55;1,4878;0,75;4,37;7;23;70;"south pole stereographic";"ESRI:102021";-2535474,1;1646602,732
"HopeBay02";0;25;NA;4,88;4,15;15;24;61;"south pole stereographic";"ESRI:102021";-2535474,1;1646602,732
"HopeBay03";20;45;NA;2,62;4,03;6;12;82;"south pole stereographic";"ESRI:102021";-2535235,497;1646130,407
"HopeBay03";10;20;NA;4,88;4,45;8;7;85;"south pole stereographic";"ESRI:102021";-2535235,497;1646130,407
"HopeBay03";0;10;NA;5,25;4,24;7;8;85;"south pole stereographic";"ESRI:102021";-2535235,497;1646130,407
"HopeBay04";10;20;NA;7,87;4,62;16;38;46;"south pole stereographic";"ESRI:102021";-2535193,353;1645842,342
"HopeBay04";20;40;NA;8,25;4,42;18;31;51;"south pole stereographic";"ESRI:102021";-2535193,353;1645842,342
"HopeBay04";0;10;NA;11,62;5,25;18;38;44;"south pole stereographic";"ESRI:102021";-2535193,353;1645842,342
"HopeBay05";0;30;NA;8,43;4,96;31;58;11;"south pole stereographic";"ESRI:102021";-2535196,976;1646240,149
"HopeBay06";85;120;NA;0,3;4,9;10;26;64;"south pole stereographic";"ESRI:102021";-2535415,044;1646637,428
"HopeBay06";45;85;NA;0,3;5,16;11;29;60;"south pole stereographic";"ESRI:102021";-2535415,044;1646637,428
"HopeBay06";5;45;NA;1,35;4,36;15;8;77;"south pole stereographic";"ESRI:102021";-2535415,044;1646637,428
"HopeBay06";0;5;NA;1,65;4,7;20;25;55;"south pole stereographic";"ESRI:102021";-2535415,044;1646637,428
"HopeBay07";50;70;1,0646;2,25;4,56;23;25;52;"south pole stereographic";"ESRI:102021";-2535788,368;1646206,067
"HopeBay07";30;50;0,8032;12,37;4,11;36;20;44;"south pole stereographic";"ESRI:102021";-2535788,368;1646206,067
"HopeBay07";10;30;NA;14,99;4,5;29;16;55;"south pole stereographic";"ESRI:102021";-2535788,368;1646206,067
"HopeBay07";0;10;NA;21,74;5,52;32;13;55;"south pole stereographic";"ESRI:102021";-2535788,368;1646206,067
"HopeBay08";0;12;1,2272;3,75;4,89;12;19;69;"south pole stereographic";"ESRI:102021";-2535782,234;1645261,307
